EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
10123220,TENNESSEE,1981,June,Tornado,C,HENDERSON,0,0,0,0,25K,0,F1
10123221,TENNESSEE,1981,June,Tornado,C,HUMPHREYS,0,0,0,0,25K,0,F0
10123222,TENNESSEE,1981,June,Tornado,C,HUMPHREYS,0,0,0,0,25K,0,F0
10123223,TENNESSEE,1981,June,Thunderstorm Wind,C,HUMPHREYS,0,0,0,0,0,0,
10123224,TENNESSEE,1981,June,Thunderstorm Wind,C,DAVIDSON,0,0,0,0,0,0,
10123225,TENNESSEE,1981,June,Thunderstorm Wind,C,DAVIDSON,0,0,0,0,0,0,
10123226,TENNESSEE,1981,June,Thunderstorm Wind,C,WARREN,0,0,0,0,0,0,
10117634,RHODE ISLAND,1981,October,Thunderstorm Wind,C,PROVIDENCE,0,0,0,0,0,0,
10099838,OHIO,1981,April,Thunderstorm Wind,C,AUGLAIZE,0,0,0,0,0,0,
10099839,OHIO,1981,April,Thunderstorm Wind,C,MIAMI,0,0,0,0,0,0,
10099840,OHIO,1981,April,Thunderstorm Wind,C,HAMILTON,0,0,0,0,0,0,
10099841,OHIO,1981,May,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0,
9994567,GEORGIA,1981,March,Tornado,C,JEFFERSON,1,0,0,0,25K,0,F1
9994568,GEORGIA,1981,March,Hail,C,DODGE,0,0,0,0,0,0,
10107602,OKLAHOMA,1981,June,Tornado,C,CIMARRON,0,0,0,0,2.5K,0,F0
10003157,ILLINOIS,1981,June,Thunderstorm Wind,C,WILL,0,0,0,0,0,0,
10003158,ILLINOIS,1981,June,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10022648,KANSAS,1981,May,Tornado,C,WABAUNSEE,0,0,0,0,0K,0,F0
10022649,KANSAS,1981,May,Hail,C,HARVEY,0,0,0,0,0,0,
10022650,KANSAS,1981,May,Hail,C,RUSSELL,0,0,0,0,0,0,
10022651,KANSAS,1981,May,Hail,C,RUSSELL,0,0,0,0,0,0,
10003414,ILLINOIS,1981,July,Thunderstorm Wind,C,ALEXANDER,0,0,0,0,0,0,
10107832,OKLAHOMA,1981,July,Thunderstorm Wind,C,WAGONER,0,0,0,0,0,0,
10107833,OKLAHOMA,1981,July,Tornado,C,KIOWA,0,0,0,0,25K,0,F2
10107834,OKLAHOMA,1981,July,Thunderstorm Wind,C,GRANT,0,0,0,0,0,0,
10107835,OKLAHOMA,1981,July,Thunderstorm Wind,C,ROGERS,0,0,0,0,0,0,
10107836,OKLAHOMA,1981,July,Hail,C,ROGERS,0,0,0,0,0,0,
10107837,OKLAHOMA,1981,July,Tornado,C,MAYES,0,0,0,0,25K,0,F1
10107838,OKLAHOMA,1981,July,Hail,C,WASHINGTON,0,0,0,0,0,0,
10107839,OKLAHOMA,1981,July,Thunderstorm Wind,C,NOBLE,0,0,0,0,0,0,
10107840,OKLAHOMA,1981,July,Hail,C,OSAGE,0,0,0,0,0,0,
10107841,OKLAHOMA,1981,August,Thunderstorm Wind,C,KAY,0,0,0,0,0,0,
10124337,SOUTH DAKOTA,1981,August,Thunderstorm Wind,C,DAVISON,0,0,0,0,0,0,
10124338,SOUTH DAKOTA,1981,August,Thunderstorm Wind,C,EDMUNDS,0,0,0,0,0,0,
10124339,SOUTH DAKOTA,1981,August,Thunderstorm Wind,C,WALWORTH,0,0,0,0,0,0,
10124340,SOUTH DAKOTA,1981,August,Thunderstorm Wind,C,STANLEY,0,0,0,0,0,0,
10000838,FLORIDA,1981,July,Thunderstorm Wind,C,HILLSBOROUGH,0,0,0,0,0,0,
10033318,KENTUCKY,1981,July,Thunderstorm Wind,C,MEADE,0,0,0,0,0,0,
10033319,KENTUCKY,1981,July,Thunderstorm Wind,C,HARDIN,0,0,0,0,0,0,
10033320,KENTUCKY,1981,July,Thunderstorm Wind,C,HARDIN,0,0,0,0,0,0,
10033321,KENTUCKY,1981,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
10000801,FLORIDA,1981,June,Tornado,C,MANATEE,0,0,0,0,25K,0,F0
10000802,FLORIDA,1981,June,Tornado,C,ORANGE,0,0,0,0,0K,0,F0
10000803,FLORIDA,1981,June,Tornado,C,HILLSBOROUGH,0,0,0,0,25K,0,F1
10000804,FLORIDA,1981,June,Tornado,C,POLK,0,0,0,0,25K,0,F1
10000805,FLORIDA,1981,June,Thunderstorm Wind,C,CITRUS,0,0,0,0,0,0,
10000806,FLORIDA,1981,June,Tornado,C,PASCO,0,0,0,0,250K,0,F1
10000807,FLORIDA,1981,June,Thunderstorm Wind,C,HILLSBOROUGH,0,0,0,0,0,0,
10000808,FLORIDA,1981,June,Thunderstorm Wind,C,DE SOTO,0,0,0,0,0,0,
10000809,FLORIDA,1981,June,Tornado,C,CITRUS,0,0,0,0,25K,0,F1
10000810,FLORIDA,1981,June,Thunderstorm Wind,C,PINELLAS,0,0,0,0,0,0,
10000811,FLORIDA,1981,June,Thunderstorm Wind,C,HILLSBOROUGH,0,0,0,0,0,0,
10107824,OKLAHOMA,1981,June,Thunderstorm Wind,C,PAWNEE,0,0,0,0,0,0,
10107825,OKLAHOMA,1981,June,Tornado,C,CLEVELAND,1,0,0,0,250K,0,F1
10107826,OKLAHOMA,1981,July,Tornado,C,WOODS,0,0,0,0,25K,0,F1
10107827,OKLAHOMA,1981,July,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0,
10107828,OKLAHOMA,1981,July,Tornado,C,KAY,0,0,0,0,0K,0,F1
10107829,OKLAHOMA,1981,July,Thunderstorm Wind,C,PAWNEE,0,0,0,0,0,0,
10107831,OKLAHOMA,1981,July,Tornado,C,TULSA,5,0,0,0,250K,0,F1
10000812,FLORIDA,1981,June,Thunderstorm Wind,C,LEE,0,0,0,0,0,0,
10000813,FLORIDA,1981,June,Hail,C,HILLSBOROUGH,0,0,0,0,0,0,
10000814,FLORIDA,1981,June,Tornado,C,PINELLAS,1,0,0,0,25K,0,F0
10000815,FLORIDA,1981,June,Thunderstorm Wind,C,PALM BEACH,0,0,0,0,0,0,
10000816,FLORIDA,1981,June,Tornado,C,ORANGE,0,0,0,0,25K,0,F0
10000817,FLORIDA,1981,June,Thunderstorm Wind,C,DUVAL,0,0,0,0,0,0,
10000818,FLORIDA,1981,June,Tornado,C,BROWARD,0,0,0,0,25K,0,F0
10000819,FLORIDA,1981,June,Tornado,C,ORANGE,0,0,0,0,250K,0,F1
10000820,FLORIDA,1981,June,Tornado,C,ORANGE,0,0,0,0,2.5K,0,F0
10000821,FLORIDA,1981,June,Tornado,C,ORANGE,0,0,0,0,.25K,0,F0
10022656,KANSAS,1981,May,Hail,C,HASKELL,0,0,0,0,0,0,
10022657,KANSAS,1981,May,Hail,C,RAWLINS,0,0,0,0,0,0,
10022658,KANSAS,1981,May,Hail,C,MEADE,0,0,0,0,0,0,
10022659,KANSAS,1981,May,Hail,C,CHEYENNE,0,0,0,0,0,0,
10022660,KANSAS,1981,May,Hail,C,SCOTT,0,0,0,0,0,0,
10022661,KANSAS,1981,May,Hail,C,CHEYENNE,0,0,0,0,0,0,
10022662,KANSAS,1981,May,Hail,C,RAWLINS,0,0,0,0,0,0,
10022663,KANSAS,1981,May,Hail,C,THOMAS,0,0,0,0,0,0,
10022664,KANSAS,1981,May,Hail,C,LANE,0,0,0,0,0,0,
10022665,KANSAS,1981,May,Hail,C,RUSH,0,0,0,0,0,0,
10115267,PENNSYLVANIA,1981,April,Thunderstorm Wind,C,BUTLER,0,0,0,0,0,0,
10016359,INDIANA,1981,April,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0,
10016361,INDIANA,1981,April,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0,
10016362,INDIANA,1981,May,Thunderstorm Wind,C,KNOX,0,0,0,0,0,0,
10016363,INDIANA,1981,May,Hail,C,KNOX,0,0,0,0,0,0,
10116374,PENNSYLVANIA,1981,October,Thunderstorm Wind,C,CUMBERLAND,0,0,0,0,0,0,
10105593,OKLAHOMA,1981,May,Tornado,C,SEMINOLE,0,0,0,0,25K,0,F3
10091073,NORTH CAROLINA,1981,February,Tornado,C,MOORE,0,0,0,0,2.5M,0,F2
10091074,NORTH CAROLINA,1981,February,Tornado,C,MOORE,0,0,0,0,250K,0,F2
10091075,NORTH CAROLINA,1981,February,Thunderstorm Wind,C,SCOTLAND,0,0,0,0,0,0,
10017433,INDIANA,1981,June,Tornado,C,LAKE,0,0,0,0,250K,0,F1
10017434,INDIANA,1981,June,Tornado,C,JASPER,0,0,0,0,250K,0,F1
10017435,INDIANA,1981,June,Hail,C,JASPER,0,0,0,0,0,0,
10017437,INDIANA,1981,June,Thunderstorm Wind,C,PULASKI,0,0,0,0,0,0,
10016349,INDIANA,1981,April,Thunderstorm Wind,C,WHITE,0,0,0,0,0,0,
10016350,INDIANA,1981,April,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0,
10016351,INDIANA,1981,April,Thunderstorm Wind,C,HOWARD,0,0,0,0,0,0,
10016352,INDIANA,1981,April,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0,
10016353,INDIANA,1981,April,Thunderstorm Wind,C,BARTHOLOMEW,0,0,0,0,0,0,
10016354,INDIANA,1981,April,Thunderstorm Wind,C,JAY,0,0,0,0,0,0,
10016355,INDIANA,1981,April,Thunderstorm Wind,C,DE KALB,0,0,0,0,0,0,
10016356,INDIANA,1981,April,Thunderstorm Wind,C,HOWARD,0,0,0,0,0,0,
10016357,INDIANA,1981,April,Thunderstorm Wind,C,BOONE,0,0,0,0,0,0,
10016358,INDIANA,1981,April,Thunderstorm Wind,C,MARION,0,0,0,0,0,0,
10091076,NORTH CAROLINA,1981,February,Tornado,C,HOKE,0,0,1,0,250K,0,F2
10091077,NORTH CAROLINA,1981,February,Thunderstorm Wind,C,ROBESON,0,0,0,0,0,0,
10091078,NORTH CAROLINA,1981,February,Thunderstorm Wind,C,WAKE,0,0,0,0,0,0,
10004290,ILLINOIS,1981,July,Thunderstorm Wind,C,HAMILTON,0,0,0,0,0,0,
10107842,OKLAHOMA,1981,August,Thunderstorm Wind,C,TULSA,0,0,0,0,0,0,
10107843,OKLAHOMA,1981,August,Hail,C,KAY,0,0,0,0,0,0,
10107844,OKLAHOMA,1981,August,Thunderstorm Wind,C,KAY,0,0,0,0,0,0,
10107845,OKLAHOMA,1981,August,Tornado,C,GARFIELD,0,0,0,0,0K,0,F0
10107846,OKLAHOMA,1981,August,Tornado,C,JACKSON,0,0,0,0,25K,0,F1
10107847,OKLAHOMA,1981,August,Thunderstorm Wind,C,WOODWARD,0,0,0,0,0,0,
10107848,OKLAHOMA,1981,August,Thunderstorm Wind,C,KAY,0,0,0,0,0,0,
10115264,PENNSYLVANIA,1981,April,Hail,C,BUTLER,0,0,0,0,0,0,
10115265,PENNSYLVANIA,1981,April,Hail,C,BEAVER,0,0,0,0,0,0,
10115266,PENNSYLVANIA,1981,April,Thunderstorm Wind,C,BEAVER,0,0,0,0,0,0,
10083772,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,MOUNTRAIL,0,0,0,0,0,0,
10083773,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10083774,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10083775,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10083776,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,HETTINGER,0,0,0,0,0,0,
10083777,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,BILLINGS,0,0,0,0,0,0,
10083778,NORTH DAKOTA,1981,August,Hail,C,SLOPE,0,0,0,0,0,0,
10083779,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,HETTINGER,0,0,0,0,0,0,
10083781,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,TOWNER,0,0,0,0,0,0,
10083782,NORTH DAKOTA,1981,August,Hail,C,WILLIAMS,0,0,0,0,0,0,
10083783,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,BILLINGS,0,0,0,0,0,0,
10083785,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10083786,NORTH DAKOTA,1981,August,Hail,C,MORTON,0,0,0,0,0,0,
10083787,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,BURLEIGH,0,0,0,0,0,0,
10083788,NORTH DAKOTA,1981,August,Hail,C,RENVILLE,0,0,0,0,0,0,
10083789,NORTH DAKOTA,1981,August,Hail,C,MCLEAN,0,0,0,0,0,0,
10083790,NORTH DAKOTA,1981,August,Hail,C,BENSON,0,0,0,0,0,0,
10083791,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,STARK,0,0,0,0,0,0,
10083792,NORTH DAKOTA,1981,August,Hail,C,STARK,0,0,0,0,0,0,
10083793,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,HETTINGER,0,0,0,0,0,0,
10022652,KANSAS,1981,May,Hail,C,GRANT,0,0,0,0,0,0,
10022653,KANSAS,1981,May,Hail,C,STEVENS,0,0,0,0,0,0,
10022654,KANSAS,1981,May,Hail,C,SEWARD,0,0,0,0,0,0,
10022655,KANSAS,1981,May,Hail,C,SEWARD,0,0,0,0,0,0,
10033308,KENTUCKY,1981,July,Thunderstorm Wind,C,CHRISTIAN,0,0,0,0,0,0,
10033309,KENTUCKY,1981,July,Thunderstorm Wind,C,CAMPBELL,0,0,0,0,0,0,
10033310,KENTUCKY,1981,July,Thunderstorm Wind,C,UNION,0,0,0,0,0,0,
10033311,KENTUCKY,1981,July,Thunderstorm Wind,C,WEBSTER,0,0,0,0,0,0,
10033312,KENTUCKY,1981,July,Thunderstorm Wind,C,DAVIESS,0,0,0,0,0,0,
10033313,KENTUCKY,1981,July,Thunderstorm Wind,C,TODD,0,0,0,0,0,0,
10033314,KENTUCKY,1981,July,Thunderstorm Wind,C,TODD,0,0,0,0,0,0,
10033315,KENTUCKY,1981,July,Thunderstorm Wind,C,BUTLER,0,0,0,0,0,0,
10033316,KENTUCKY,1981,July,Thunderstorm Wind,C,FULTON,0,0,0,0,0,0,
10033317,KENTUCKY,1981,July,Thunderstorm Wind,C,WARREN,0,0,0,0,0,0,
10012665,IOWA,1981,June,Hail,C,KOSSUTH,0,0,0,0,0,0,
10020677,KANSAS,1981,July,Thunderstorm Wind,C,COWLEY,0,0,0,0,0,0,
10020678,KANSAS,1981,July,Thunderstorm Wind,C,COWLEY,0,0,0,0,0,0,
10020679,KANSAS,1981,July,Thunderstorm Wind,C,ELK,0,0,0,0,0,0,
10020680,KANSAS,1981,July,Thunderstorm Wind,C,CRAWFORD,0,0,0,0,0,0,
10105574,OKLAHOMA,1981,May,Hail,C,CARTER,0,0,0,0,0,0,
10105575,OKLAHOMA,1981,May,Tornado,C,MCCLAIN,0,0,0,0,0K,0,F1
10105576,OKLAHOMA,1981,May,Tornado,C,CLEVELAND,0,0,0,0,0K,0,F1
10105577,OKLAHOMA,1981,May,Hail,C,CLEVELAND,0,0,0,0,0,0,
10105578,OKLAHOMA,1981,May,Tornado,C,OKLAHOMA,0,0,0,0,250K,0,F2
10105579,OKLAHOMA,1981,May,Hail,C,OKLAHOMA,0,0,0,0,0,0,
10105580,OKLAHOMA,1981,May,Tornado,C,CLEVELAND,0,0,0,0,.03K,0,F1
10105581,OKLAHOMA,1981,May,Hail,C,CLEVELAND,0,0,0,0,0,0,
10020681,KANSAS,1981,July,Tornado,C,SEWARD,0,0,0,0,2.5K,0,F1
10020682,KANSAS,1981,July,Thunderstorm Wind,C,CRAWFORD,0,0,0,0,0,0,
10020683,KANSAS,1981,July,Tornado,C,SHAWNEE,9,0,0,0,250K,0,F2
10020684,KANSAS,1981,July,Tornado,C,TREGO,0,0,0,0,0K,0,F1
10020685,KANSAS,1981,July,Thunderstorm Wind,C,CHEYENNE,0,0,0,0,0,0,
10020686,KANSAS,1981,July,Thunderstorm Wind,C,THOMAS,0,0,0,0,0,0,
10020687,KANSAS,1981,July,Thunderstorm Wind,C,LOGAN,0,0,0,0,0,0,
10020688,KANSAS,1981,July,Tornado,C,TREGO,0,0,0,0,0K,0,F1
10020689,KANSAS,1981,July,Thunderstorm Wind,C,TREGO,0,0,0,0,0,0,
10020690,KANSAS,1981,July,Thunderstorm Wind,C,TREGO,0,0,0,0,0,0,
10020691,KANSAS,1981,July,Thunderstorm Wind,C,REPUBLIC,0,0,0,0,0,0,
10020692,KANSAS,1981,July,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0,
10020693,KANSAS,1981,July,Hail,C,SHAWNEE,0,0,0,0,0,0,
10020694,KANSAS,1981,July,Thunderstorm Wind,C,DOUGLAS,0,0,0,0,0,0,
10020695,KANSAS,1981,July,Hail,C,JOHNSON,0,0,0,0,0,0,
10020696,KANSAS,1981,July,Thunderstorm Wind,C,JOHNSON,0,0,0,0,0,0,
10020697,KANSAS,1981,July,Hail,C,JOHNSON,0,0,0,0,0,0,
10020698,KANSAS,1981,July,Hail,C,MEADE,0,0,0,0,0,0,
10020699,KANSAS,1981,July,Hail,C,GRAY,0,0,0,0,0,0,
10020700,KANSAS,1981,July,Hail,C,FORD,0,0,0,0,0,0,
10020701,KANSAS,1981,July,Hail,C,ANDERSON,0,0,0,0,0,0,
10020702,KANSAS,1981,July,Tornado,C,COMANCHE,0,0,0,0,2.5K,0,F1
10020703,KANSAS,1981,July,Thunderstorm Wind,C,BARBER,0,0,0,0,0,0,
10020704,KANSAS,1981,August,Thunderstorm Wind,C,SALINE,0,0,0,0,0,0,
10020705,KANSAS,1981,August,Thunderstorm Wind,C,DICKINSON,0,0,0,0,0,0,
10020706,KANSAS,1981,August,Thunderstorm Wind,C,SHERMAN,0,0,0,0,0,0,
10020707,KANSAS,1981,August,Thunderstorm Wind,C,CLOUD,0,0,0,0,0,0,
10020709,KANSAS,1981,August,Thunderstorm Wind,C,SEDGWICK,0,0,0,0,0,0,
10020711,KANSAS,1981,August,Hail,C,COWLEY,0,0,0,0,0,0,
10020712,KANSAS,1981,August,Thunderstorm Wind,C,SUMNER,0,0,0,0,0,0,
10020721,KANSAS,1981,August,Thunderstorm Wind,C,RICE,0,0,0,0,0,0,
10020722,KANSAS,1981,August,Thunderstorm Wind,C,DICKINSON,0,0,0,0,0,0,
10020723,KANSAS,1981,August,Hail,C,WASHINGTON,0,0,0,0,0,0,
10020724,KANSAS,1981,August,Hail,C,KINGMAN,0,0,0,0,0,0,
10020725,KANSAS,1981,August,Thunderstorm Wind,C,KINGMAN,0,0,0,0,0,0,
10020726,KANSAS,1981,September,Thunderstorm Wind,C,FINNEY,0,0,0,0,0,0,
10020727,KANSAS,1981,September,Tornado,C,ELLIS,0,0,0,0,0K,0,F1
10020728,KANSAS,1981,September,Thunderstorm Wind,C,SEDGWICK,0,0,0,0,0,0,
10020729,KANSAS,1981,September,Hail,C,SEDGWICK,0,0,0,0,0,0,
10020730,KANSAS,1981,September,Thunderstorm Wind,C,COWLEY,0,0,0,0,0,0,
10105582,OKLAHOMA,1981,May,Tornado,C,POTTAWATOMIE,6,0,0,0,250K,0,F3
10105583,OKLAHOMA,1981,May,Tornado,C,OSAGE,0,0,0,0,25K,0,F1
10105584,OKLAHOMA,1981,May,Hail,C,OSAGE,0,0,0,0,0,0,
10105585,OKLAHOMA,1981,May,Tornado,C,SEMINOLE,0,0,0,0,250K,0,F2
10105586,OKLAHOMA,1981,May,Tornado,C,OSAGE,0,0,0,0,0K,0,F0
10105587,OKLAHOMA,1981,May,Tornado,C,SEMINOLE,0,0,0,0,2.5M,0,F4
10105589,OKLAHOMA,1981,May,Tornado,C,OSAGE,0,0,0,0,0K,0,F2
10105590,OKLAHOMA,1981,May,Tornado,C,OKFUSKEE,2,0,0,0,2.5M,0,F4
10105591,OKLAHOMA,1981,May,Hail,C,OKFUSKEE,0,0,0,0,0,0,
10105592,OKLAHOMA,1981,May,Tornado,C,OKMULGEE,0,0,0,0,2.5M,0,F4
10020459,KANSAS,1981,July,Thunderstorm Wind,C,MCPHERSON,0,0,0,0,0,0,
10020460,KANSAS,1981,July,Thunderstorm Wind,C,LYON,0,0,0,0,0,0,
10020461,KANSAS,1981,July,Thunderstorm Wind,C,COFFEY,0,0,0,0,0,0,
10020462,KANSAS,1981,July,Thunderstorm Wind,C,LYON,0,0,0,0,0,0,
9994799,GEORGIA,1981,March,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0,
9994800,GEORGIA,1981,March,Thunderstorm Wind,C,BARTOW,0,0,0,0,0,0,
10006456,ILLINOIS,1981,April,Hail,C,MADISON,0,0,0,0,0,0,
10006457,ILLINOIS,1981,April,Hail,C,MADISON,0,0,0,0,0,0,
10006458,ILLINOIS,1981,April,Hail,C,EDGAR,0,0,0,0,0,0,
10006459,ILLINOIS,1981,May,Hail,C,JACKSON,0,0,0,0,0,0,
9994801,GEORGIA,1981,March,Hail,C,SEMINOLE,0,0,0,0,0,0,
9994802,GEORGIA,1981,March,Thunderstorm Wind,C,SEMINOLE,0,0,0,0,0,0,
9994803,GEORGIA,1981,March,Hail,C,DECATUR,0,0,0,0,0,0,
10006460,ILLINOIS,1981,May,Hail,C,JACKSON,0,0,0,0,0,0,
10006461,ILLINOIS,1981,May,Tornado,C,PEORIA,0,0,0,0,0K,0,F0
10006462,ILLINOIS,1981,May,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0,
10006463,ILLINOIS,1981,June,Hail,C,WHITE,0,0,0,0,0,0,
10006464,ILLINOIS,1981,June,Tornado,C,WHITE,0,0,0,0,0K,0,F0
10006465,ILLINOIS,1981,June,Hail,C,EDWARDS,0,0,0,0,0,0,
10006466,ILLINOIS,1981,June,Hail,C,KANKAKEE,0,0,0,0,0,0,
10006467,ILLINOIS,1981,June,Tornado,C,MCDONOUGH,0,0,0,0,0K,0,F0
10006468,ILLINOIS,1981,June,Hail,C,WILL,0,0,0,0,0,0,
10006469,ILLINOIS,1981,June,Hail,C,WILL,0,0,0,0,0,0,
10006470,ILLINOIS,1981,June,Hail,C,HANCOCK,0,0,0,0,0,0,
10006471,ILLINOIS,1981,June,Hail,C,MCDONOUGH,0,0,0,0,0,0,
10006472,ILLINOIS,1981,June,Tornado,C,SCHUYLER,0,0,0,0,0K,0,F0
9995918,GEORGIA,1981,July,Thunderstorm Wind,C,BURKE,0,0,0,0,0,0,
9994792,GEORGIA,1981,March,Thunderstorm Wind,C,MILLER,0,0,0,0,0,0,
9994793,GEORGIA,1981,March,Hail,C,BERRIEN,0,0,0,0,0,0,
9994794,GEORGIA,1981,March,Thunderstorm Wind,C,SCREVEN,0,0,0,0,0,0,
9994795,GEORGIA,1981,March,Thunderstorm Wind,C,CHATHAM,0,0,0,0,0,0,
9994797,GEORGIA,1981,March,Thunderstorm Wind,C,MITCHELL,0,0,0,0,0,0,
9994798,GEORGIA,1981,March,Hail,C,WAYNE,0,0,0,0,0,0,
9995919,GEORGIA,1981,July,Thunderstorm Wind,C,CHATTAHOOCHEE,0,0,0,0,0,0,
9995920,GEORGIA,1981,July,Thunderstorm Wind,C,,0,0,0,0,0,0,
9995921,GEORGIA,1981,August,Thunderstorm Wind,C,DE KALB,0,0,0,0,0,0,
9995922,GEORGIA,1981,August,Thunderstorm Wind,C,NEWTON,0,0,0,0,0,0,
9995923,GEORGIA,1981,August,Thunderstorm Wind,C,RICHMOND,0,0,0,0,0,0,
9995924,GEORGIA,1981,August,Thunderstorm Wind,C,RICHMOND,0,0,0,0,0,0,
9995925,GEORGIA,1981,November,Thunderstorm Wind,C,CARROLL,0,0,0,0,0,0,
9995926,GEORGIA,1981,November,Tornado,C,CLAYTON,5,0,0,0,2.5M,0,F1
9995927,GEORGIA,1981,December,Thunderstorm Wind,C,EMANUEL,0,0,0,0,0,0,
10083794,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,ADAMS,0,0,0,0,0,0,
10083795,NORTH DAKOTA,1981,August,Hail,C,MORTON,0,0,0,0,0,0,
10083796,NORTH DAKOTA,1981,August,Hail,C,GRANT,0,0,0,0,0,0,
10083797,NORTH DAKOTA,1981,August,Hail,C,GRANT,0,0,0,0,0,0,
10083798,NORTH DAKOTA,1981,August,Hail,C,DICKEY,0,0,0,0,0,0,
10083799,NORTH DAKOTA,1981,August,Hail,C,GRANT,0,0,0,0,0,0,
10083800,NORTH DAKOTA,1981,August,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10083801,NORTH DAKOTA,1981,September,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10083802,NORTH DAKOTA,1981,September,Thunderstorm Wind,C,MCLEAN,0,0,0,0,0,0,
10033304,KENTUCKY,1981,July,Thunderstorm Wind,C,CALDWELL,0,0,0,0,0,0,
10033305,KENTUCKY,1981,July,Thunderstorm Wind,C,OHIO,0,0,0,0,0,0,
10033306,KENTUCKY,1981,July,Thunderstorm Wind,C,HENDERSON,0,0,0,0,0,0,
10033307,KENTUCKY,1981,July,Thunderstorm Wind,C,MUHLENBERG,0,0,0,0,0,0,
10110785,SOUTH CAROLINA,1981,June,Thunderstorm Wind,C,BEAUFORT,0,0,0,0,0,0,
10110787,SOUTH CAROLINA,1981,June,Thunderstorm Wind,C,RICHLAND,0,0,0,0,0,0,
10110788,SOUTH CAROLINA,1981,July,Tornado,C,CLARENDON,0,0,0,0,0K,0,F0
10110789,SOUTH CAROLINA,1981,July,Thunderstorm Wind,C,ORANGEBURG,0,0,0,0,0,0,
10110790,SOUTH CAROLINA,1981,July,Tornado,C,ORANGEBURG,0,0,0,0,25K,0,F1
10110791,SOUTH CAROLINA,1981,August,Tornado,C,HAMPTON,0,0,0,0,2.5K,0,F1
10110792,SOUTH CAROLINA,1981,August,Thunderstorm Wind,C,BEAUFORT,0,0,0,0,0,0,
10021496,KANSAS,1981,April,Hail,C,DONIPHAN,0,0,0,0,0,0,
10021497,KANSAS,1981,April,Hail,C,WABAUNSEE,0,0,0,0,0,0,
10021498,KANSAS,1981,April,Hail,C,ATCHISON,0,0,0,0,0,0,
10021499,KANSAS,1981,April,Tornado,C,SHAWNEE,0,0,0,0,.03K,0,F0
10021500,KANSAS,1981,April,Thunderstorm Wind,C,SHAWNEE,0,0,0,0,0,0,
10021501,KANSAS,1981,April,Hail,C,SHAWNEE,0,0,0,0,0,0,
10021502,KANSAS,1981,April,Hail,C,JEFFERSON,0,0,0,0,0,0,
10021503,KANSAS,1981,April,Thunderstorm Wind,C,LYON,0,0,0,0,0,0,
10021504,KANSAS,1981,April,Hail,C,SHAWNEE,0,0,0,0,0,0,
10021505,KANSAS,1981,April,Hail,C,ATCHISON,0,0,0,0,0,0,
10021506,KANSAS,1981,April,Hail,C,WYANDOTTE,0,0,0,0,0,0,
10021507,KANSAS,1981,April,Hail,C,MONTGOMERY,0,0,0,0,0,0,
10021508,KANSAS,1981,April,Thunderstorm Wind,C,LABETTE,0,0,0,0,0,0,
10021509,KANSAS,1981,May,Hail,C,RUSH,0,0,0,0,0,0,
10021510,KANSAS,1981,May,Hail,C,ELLIS,0,0,0,0,0,0,
10021511,KANSAS,1981,May,Hail,C,STANTON,0,0,0,0,0,0,
10021512,KANSAS,1981,May,Hail,C,STEVENS,0,0,0,0,0,0,
10021513,KANSAS,1981,May,Hail,C,HASKELL,0,0,0,0,0,0,
10021514,KANSAS,1981,May,Hail,C,MEADE,0,0,0,0,0,0,
10021516,KANSAS,1981,May,Hail,C,SEWARD,0,0,0,0,0,0,
